Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price;bigger_then_mean;number_of_ad;ads_category;many_ads;normally_ads
10474;27;1.0;37.835495;21.663929;6.0;15;15.0;1977;0.011654127;0;0;4;915;0;262.0;0;0;0;124685.84;0;851;many_ads;1.0;0.0
1344;58;2.0;71.2314;48.695858;10.0;3;5.0;2017;0.43788525;0;0;23;5735;3;1084.0;0;5;0;179666.61;1;179;normally_ads;0.0;1.0
7093;88;2.0;72.77507;32.554848;1.0;12;17.0;1977;0.1273759;0;0;43;8429;3;810.0;3;9;0;205058.97;1;64;normally_ads;0.0;1.0
16181;53;2.0;59.174488;32.554848;1.0;7;7.0;2015;0.049637258;0;0;34;7759;0;229.0;1;3;0;322147.22;1;174;normally_ads;0.0;1.0
7145;27;2.0;57.83563;35.300083;10.0;4;12.0;2014;0.011654127;0;0;4;915;0;262.0;0;0;0;143111.6;0;851;many_ads;1.0;0.0
5117;11;3.0;59.31147;42.116856;6.0;10;10.0;1977;0.000169676;0;0;36;5992;0;30.0;1;1;0;230849.31;0;129;normally_ads;0.0;1.0
12987;1;2.0;54.394585;53.336548;1.0;7;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;179692.1;0;652;many_ads;1.0;0.0
13164;34;2.0;51.116177;34.83848;8.0;14;17.0;2001;0.069753364;0;0;53;13670;4;800.0;1;11;0;239710.62;0;111;normally_ads;0.0;1.0
6459;5;2.0;46.661892;31.326561;5.0;5;5.0;1960;0.15081754;0;0;16;3433;4;2643.0;4;5;0;177194.9;0;34;few_ads;0.0;0.0
2986;27;2.0;68.499954;32.554848;1.0;8;12.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;207568.52;1;851;many_ads;1.0;0.0
14650;111;1.0;34.939014;21.663929;5.0;5;9.0;1965;0.1363303;0;0;30;6141;10;262.0;3;6;0;171134.73;0;49;few_ads;0.0;0.0
9738;62;2.0;58.72304;32.554848;1.0;17;17.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;172123.1;0;247;normally_ads;0.0;1.0
10247;99;2.0;55.293755;31.264868;9.0;12;12.0;1973;0.03349371;0;0;66;10573;1;1322.0;3;8;0;189824.0;1;97;normally_ads;0.0;1.0
10165;86;2.0;53.217087;33.621143;7.0;15;25.0;2006;0.16197556;0;1;31;7010;5;4508.0;3;7;0;316852.16;1;27;few_ads;0.0;0.0
13217;27;2.0;78.88511;32.554848;6.0;10;10.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;183961.38;1;851;many_ads;1.0;0.0
15349;25;2.0;57.681355;34.206017;10.0;10;24.0;1977;0.069753364;0;0;53;13670;4;1970.0;1;11;0;236529.02;0;77;normally_ads;0.0;1.0
531;17;3.0;61.99002;47.29863;6.0;3;9.0;1969;0.000991363;0;0;33;6783;3;620.0;1;9;0;274922.2;0;59;normally_ads;0.0;1.0
13088;148;2.0;51.82109;36.14542;6.0;3;8.0;1965;0.31392455;0;0;22;4625;11;3855.0;2;10;0;197957.14;1;11;few_ads;0.0;0.0
13440;6;1.0;78.43289;21.663929;1.0;2;2.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;222826.77;1;511;many_ads;1.0;0.0
6509;119;2.0;41.10693;32.554848;5.0;4;5.0;1964;0.000995363;0;0;42;7651;1;1450.0;1;5;0;173191.03;0;49;few_ads;0.0;0.0
10885;128;2.0;55.67489;30.525562;8.0;13;13.0;1977;0.0;0;0;27;4798;0;30.0;2;8;0;266629.62;0;64;normally_ads;0.0;1.0
4005;35;2.0;61.253235;32.554848;6.0;7;7.0;1977;0.08903972;0;0;33;7976;5;800.0;0;11;0;263718.56;1;22;few_ads;0.0;0.0
8597;1;1.0;45.523083;21.663929;6.0;9;9.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;168333.11;1;652;many_ads;1.0;0.0
991;47;3.0;80.21724;51.13272;8.0;3;4.0;1960;0.10187247;0;0;23;4583;3;1130.0;3;3;0;305609.06;1;97;normally_ads;0.0;1.0
15145;26;2.0;44.003136;33.80669;5.0;4;5.0;1966;0.0;0;0;36;6714;2;2672.0;0;2;0;190909.14;0;65;normally_ads;0.0;1.0
8715;25;1.0;32.79754;21.750587;1.0;15;15.0;1977;0.069753364;0;0;53;13670;4;1970.0;1;11;0;145780.19;0;77;normally_ads;0.0;1.0
8965;94;3.0;61.00076;42.172318;7.0;5;9.0;1973;0.1273759;0;0;43;8429;3;30.0;3;9;0;218676.84;0;89;normally_ads;0.0;1.0
6109;1;2.0;52.022346;31.276838;8.0;14;14.0;1989;0.025609156;0;0;33;5261;0;240.0;3;1;0;195526.31;0;652;many_ads;1.0;0.0
2194;52;2.0;49.303593;35.38657;8.0;11;14.0;1978;0.371149;0;0;34;7065;1;750.0;2;5;0;183157.47;0;143;normally_ads;0.0;1.0
2358;99;1.0;38.02319;21.663929;10.0;11;12.0;1976;0.012338886;0;0;35;5776;1;2078.0;2;4;0;150095.34;1;97;normally_ads;0.0;1.0
2065;122;2.0;53.137974;33.696796;8.0;12;12.0;1998;0.03349371;0;0;66;10573;1;1322.0;3;8;0;242183.78;0;25;few_ads;0.0;0.0
10465;9;2.0;46.628517;30.90472;6.0;7;9.0;1977;0.13012277;0;0;8;1986;0;1130.0;0;0;0;180215.58;0;294;normally_ads;0.0;1.0
3487;37;2.0;46.848938;33.567703;6.0;2;14.0;1972;0.1278116;0;0;28;7287;5;320.0;1;3;0;198662.81;0;72;normally_ads;0.0;1.0
8212;27;1.0;41.46106;37.67882;1.0;15;17.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;126331.37;0;851;many_ads;1.0;0.0
16640;1;1.0;39.539158;21.663929;1.0;14;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;155576.1;0;652;many_ads;1.0;0.0
15209;83;1.0;41.52708;21.663929;1.0;17;17.0;1977;0.007720282;0;0;38;4788;2;562.0;0;4;0;214393.17;1;31;few_ads;0.0;0.0
1617;85;1.0;36.97402;21.663929;6.0;1;9.0;1979;0.03717782;0;0;52;11217;1;2300.0;1;7;0;150523.81;0;76;normally_ads;0.0;1.0
10922;161;2.0;59.507076;36.716736;10.0;13;20.0;2012;0.000699119;0;0;14;3369;24;4129.0;0;3;0;178115.6;1;11;few_ads;0.0;0.0
10423;6;3.0;83.1847;46.96048;1.0;7;25.0;2018;0.24320452;0;0;5;1564;0;540.0;0;0;0;212195.02;1;511;many_ads;1.0;0.0
8825;184;2.0;56.867382;38.91737;7.0;5;8.0;1963;0.2466236;0;0;14;2940;45;562.0;3;6;0;278718.56;1;5;few_ads;0.0;0.0
1497;82;3.0;58.580956;45.893585;5.0;7;9.0;1972;0.037316453;0;0;32;6748;93;562.0;4;10;0;340932.8;0;5;few_ads;0.0;0.0
3875;27;3.0;78.76793;58.620605;10.0;7;12.0;1977;0.011654127;0;0;4;915;0;262.0;0;0;0;176042.28;0;851;many_ads;1.0;0.0
13678;45;2.0;62.61791;38.99785;10.0;22;25.0;2017;0.19578105;0;0;23;5212;6;1036.0;3;2;0;378714.16;1;116;normally_ads;0.0;1.0
7931;181;1.0;34.91127;21.663929;6.0;10;12.0;1955;0.0;0;0;8;1423;37;562.0;1;8;0;397528.75;0;3;few_ads;0.0;0.0
16644;61;1.0;43.55628;21.663929;8.0;7;14.0;1994;0.23220508;0;0;24;4860;1;80.0;0;3;0;183723.77;1;118;normally_ads;0.0;1.0
12008;1;2.0;68.142555;32.554848;1.0;5;5.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;247101.44;1;652;many_ads;1.0;0.0
5575;27;1.0;41.941914;21.663929;6.0;10;10.0;2016;0.21140121;0;0;9;1892;0;262.0;0;1;0;113350.02;0;851;many_ads;1.0;0.0
958;1;2.0;65.388794;32.554848;1.0;11;22.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;212185.9;1;652;many_ads;1.0;0.0
8976;94;1.0;36.296562;21.663929;9.0;8;12.0;1972;0.28279766;0;0;33;8667;2;30.0;0;6;0;176940.11;0;89;normally_ads;0.0;1.0
464;25;2.0;66.01259;32.554848;1.0;15;25.0;1977;0.069753364;0;0;53;13670;4;1970.0;1;11;0;252748.66;1;77;normally_ads;0.0;1.0
11682;26;2.0;47.37596;32.30914;6.0;6;9.0;1976;0.0;0;0;36;6714;2;2672.0;0;2;0;207240.47;0;65;normally_ads;0.0;1.0
9110;151;2.0;53.8579;33.297707;8.0;7;8.0;1960;0.23610845;0;0;16;3893;27;1340.0;3;10;0;336590.88;0;14;few_ads;0.0;0.0
12677;6;3.0;79.360535;46.96048;7.0;6;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;222686.98;0;511;many_ads;1.0;0.0
4970;3;2.0;48.363472;33.862694;5.0;4;5.0;1966;0.26508868;0;0;37;5288;0;1937.0;3;2;0;204101.1;0;82;normally_ads;0.0;1.0
8656;8;2.0;47.699688;31.891401;5.0;8;9.0;1969;0.4581745;0;1;26;4439;1;1130.0;1;5;0;181080.9;0;142;normally_ads;0.0;1.0
15142;79;3.0;59.115936;44.37069;5.0;1;5.0;1964;0.16909109;0;0;19;3856;10;325.0;2;5;0;235110.86;0;42;few_ads;0.0;0.0
15010;34;3.0;87.09792;58.4636;10.0;10;25.0;2017;0.069753364;0;0;53;13670;4;800.0;1;11;0;332858.1;1;111;normally_ads;0.0;1.0
16145;1;2.0;63.84;36.41653;13.0;11;12.0;2007;0.03627009;0;0;6;1318;1;200.0;1;1;0;216218.6;1;652;many_ads;1.0;0.0
15346;30;1.0;37.387577;21.663929;1.0;14;22.0;1977;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;109553.13;0;228;normally_ads;0.0;1.0
2621;85;1.0;44.956566;21.663929;6.0;12;16.0;1977;0.072157584;0;0;2;629;1;645.0;0;0;1;101831.22;1;76;normally_ads;0.0;1.0
15826;52;2.0;67.82933;32.554848;1.0;17;17.0;1977;0.371149;0;0;34;7065;1;750.0;2;5;0;180383.89;1;143;normally_ads;0.0;1.0
806;119;1.0;34.35114;21.663929;5.0;6;9.0;1966;0.000995363;0;0;42;7651;1;1450.0;1;5;0;166021.89;0;49;few_ads;0.0;0.0
14999;23;1.0;34.023933;21.663929;6.0;6;6.0;1977;0.03465608;0;0;0;168;0;1406.0;0;0;0;63587.766;0;565;many_ads;1.0;0.0
532;121;2.0;45.923874;32.554848;5.0;1;14.0;1977;0.21251535;0;0;19;3293;16;628.0;3;7;0;234845.95;0;25;few_ads;0.0;0.0
16100;79;2.0;54.32435;32.89523;8.0;3;14.0;1969;0.16909109;0;0;19;3856;10;325.0;2;5;0;272025.4;1;42;few_ads;0.0;0.0
7258;44;2.0;51.072475;32.092957;6.0;10;12.0;1980;0.23220508;0;0;24;4860;1;80.0;0;3;0;237772.06;1;104;normally_ads;0.0;1.0
14318;53;2.0;57.81531;37.287064;8.0;6;24.0;2020;0.049637258;0;0;34;7759;0;229.0;1;3;0;251249.36;1;174;normally_ads;0.0;1.0
10407;27;1.0;34.66928;18.62233;6.0;7;7.0;1977;0.21140121;0;0;9;1892;0;262.0;0;1;0;77512.91;0;851;many_ads;1.0;0.0
10920;10;2.0;87.571686;47.507122;11.0;10;24.0;2010;0.08903972;0;0;33;7976;5;30.0;0;11;0;292054.7;1;56;normally_ads;0.0;1.0
1916;27;1.0;43.551937;21.663929;1.0;10;10.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;114478.13;1;851;many_ads;1.0;0.0
966;99;1.0;38.019947;21.663929;6.0;12;12.0;1977;0.03349371;0;0;66;10573;1;1322.0;3;8;0;132719.98;1;97;normally_ads;0.0;1.0
8923;27;1.0;44.21819;21.663929;7.0;15;17.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;125555.55;1;851;many_ads;1.0;0.0
15062;86;2.0;50.654705;30.36233;9.0;2;12.0;1968;0.16197556;0;1;31;7010;5;4508.0;3;7;0;265361.6;0;27;few_ads;0.0;0.0
12454;96;3.0;83.59703;48.937847;10.0;16;17.0;2002;0.041116353;0;0;53;14892;4;2300.0;1;4;0;334986.06;1;71;normally_ads;0.0;1.0
5376;93;2.0;55.850304;32.554848;1.0;3;3.0;1977;0.004949358;0;0;0;186;0;1322.0;0;0;0;194582.9;1;73;normally_ads;0.0;1.0
13701;5;3.0;62.655537;38.59982;5.0;10;10.0;1974;0.15081754;0;0;16;3433;4;2643.0;4;5;0;231577.94;0;34;few_ads;0.0;0.0
5513;74;1.0;53.20203;42.15508;1.0;18;18.0;1977;0.07577875;0;0;6;1437;3;990.0;0;2;0;186890.31;1;114;normally_ads;0.0;1.0
13997;27;3.0;104.54577;46.96048;7.0;12;12.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;216807.5;1;851;many_ads;1.0;0.0
6569;27;1.0;38.220257;21.663929;6.0;4;17.0;2018;0.011654127;0;0;4;915;0;262.0;0;0;0;99079.96;0;851;many_ads;1.0;0.0
8292;83;3.0;76.41508;48.578346;10.0;18;18.0;1987;0.10045574;0;0;43;7227;0;562.0;1;6;1;86975.01;1;31;few_ads;0.0;0.0
447;28;2.0;45.796974;30.810955;5.0;2;5.0;1963;0.000995363;0;0;42;7651;1;1183.0;1;5;0;192277.33;0;79;normally_ads;0.0;1.0
7025;81;2.0;58.979187;34.576843;7.0;3;5.0;1962;0.31980935;0;0;25;4756;16;2857.0;5;8;0;87419.695;1;18;few_ads;0.0;0.0
6848;75;3.0;60.160706;45.557938;5.0;3;9.0;1967;0.12209035;0;0;29;6566;7;1894.0;4;0;0;267785.62;0;66;normally_ads;0.0;1.0
2907;22;2.0;61.669296;32.554848;1.0;7;17.0;1977;0.11853738;0;0;30;6207;1;1183.0;1;0;0;186133.25;1;78;normally_ads;0.0;1.0
1950;1;1.0;42.65287;41.518665;1.0;11;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;132930.27;0;652;many_ads;1.0;0.0
13343;74;2.0;79.93767;66.40212;1.0;8;21.0;1977;0.07577875;0;0;6;1437;3;990.0;0;2;0;226808.75;1;114;normally_ads;0.0;1.0
496;62;3.0;84.35698;46.96048;7.0;9;9.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;172344.61;0;247;normally_ads;0.0;1.0
4661;80;3.0;78.456665;49.822346;10.0;15;17.0;1986;0.0;0;0;39;8647;0;810.0;0;5;0;324798.3;1;31;few_ads;0.0;0.0
15441;84;4.0;98.6913;72.82135;8.0;3;5.0;1960;0.006076152;0;0;30;5285;0;645.0;6;6;0;417583.53;1;80;normally_ads;0.0;1.0
3662;23;1.0;36.232304;21.663929;1.0;4;15.0;1977;0.005767451;0;0;1;388;0;1406.0;0;0;0;65410.074;0;565;many_ads;1.0;0.0
3826;62;2.0;66.636246;32.554848;10.0;12;15.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;165627.14;0;247;normally_ads;0.0;1.0
8663;128;1.0;40.47119;21.663929;8.0;4;17.0;2007;0.0;0;0;27;4798;0;30.0;2;8;0;206963.9;1;64;normally_ads;0.0;1.0
6090;37;2.0;57.558655;32.014336;8.0;9;12.0;1986;0.23220508;0;0;24;4860;1;80.0;0;3;0;267767.7;1;72;normally_ads;0.0;1.0
1743;21;2.0;49.05335;32.096344;6.0;6;9.0;1977;0.19448927;0;0;47;8004;3;125.0;3;5;0;196935.06;1;165;normally_ads;0.0;1.0
13373;63;2.0;62.387466;35.999996;10.0;4;17.0;1999;0.23861714;0;0;26;3889;6;705.0;3;6;0;331120.53;1;43;few_ads;0.0;0.0
15021;99;2.0;47.632587;31.762613;5.0;7;9.0;1971;0.012338886;0;0;35;5776;1;2078.0;2;4;0;222706.17;0;97;normally_ads;0.0;1.0
9426;1;1.0;46.706703;21.663929;1.0;8;20.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;156239.64;1;652;many_ads;1.0;0.0
12307;60;1.0;40.064915;22.017963;8.0;13;14.0;1974;0.007658515;0;0;35;7077;56;2301.0;3;19;0;160810.55;1;9;few_ads;0.0;0.0
504;53;1.0;44.961857;21.663929;8.0;8;12.0;1985;0.049637258;0;0;34;7759;0;229.0;1;3;0;207912.5;1;174;normally_ads;0.0;1.0
13629;109;3.0;77.085;48.97699;10.0;8;17.0;1999;0.0;0;0;25;5027;4;46.0;1;1;0;578599.06;1;41;few_ads;0.0;0.0
22;17;3.0;73.885956;53.325844;7.0;5;9.0;1963;0.0;0;0;25;5027;4;46.0;1;1;0;473609.97;0;59;normally_ads;0.0;1.0
3757;32;1.0;30.161814;21.663929;5.0;1;5.0;1967;0.13564979;0;0;46;7960;6;350.0;3;11;0;159558.36;0;34;few_ads;0.0;0.0
9639;73;1.0;51.329605;40.282654;1.0;11;11.0;1977;0.042031586;0;0;37;6856;84;1940.0;2;5;0;445920.62;1;17;few_ads;0.0;0.0
11753;37;2.0;50.902725;32.554848;6.0;4;9.0;1972;0.1278116;0;0;28;7287;5;320.0;1;3;0;196641.47;0;72;normally_ads;0.0;1.0
674;130;2.0;65.925186;38.914833;7.0;5;7.0;1950;0.21843974;0;0;21;4472;6;1450.0;4;7;1;300235.66;1;29;few_ads;0.0;0.0
12685;23;1.0;43.559914;27.512964;6.0;16;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;108406.12;1;565;many_ads;1.0;0.0
2225;107;2.0;43.86336;30.438467;5.0;2;5.0;1962;0.050272014;0;0;21;4231;14;1020.0;0;3;0;160771.19;0;23;few_ads;0.0;0.0
13936;1;1.0;52.53659;41.48964;1.0;12;18.0;2016;0.007122317;0;0;1;264;0;645.0;0;1;0;168073.23;1;652;many_ads;1.0;0.0
11119;25;4.0;100.57195;70.19579;10.0;10;20.0;1977;0.069753364;0;0;53;13670;4;1970.0;1;11;0;378541.56;1;77;normally_ads;0.0;1.0
11633;27;2.0;60.696053;34.081158;10.0;13;17.0;2017;0.011654127;0;0;4;915;0;262.0;0;0;0;180835.67;0;851;many_ads;1.0;0.0
33;26;2.0;47.014175;32.554848;5.0;7;7.0;1967;0.0;0;0;36;6714;2;2672.0;0;2;0;181631.05;0;65;normally_ads;0.0;1.0
14547;85;2.0;65.88957;32.214664;10.0;10;22.0;1987;0.03717782;0;0;52;11217;1;2300.0;1;7;0;284310.0;1;76;normally_ads;0.0;1.0
223;82;3.0;70.23327;47.868183;7.0;17;17.0;1977;0.037316453;0;0;32;6748;93;562.0;4;10;0;368586.5;1;5;few_ads;0.0;0.0
2902;91;1.0;33.18178;21.663929;5.0;1;5.0;1966;0.000995363;0;0;42;7651;1;2715.0;1;5;0;144456.23;0;44;few_ads;0.0;0.0
8844;128;1.0;39.624195;21.663929;9.0;3;16.0;1997;0.041116353;0;0;53;14892;4;1183.0;1;4;0;142486.56;0;64;normally_ads;0.0;1.0
8370;18;1.0;38.39944;21.663929;8.0;5;14.0;1989;0.0;0;0;30;5562;0;3300.0;0;5;1;169827.19;0;51;few_ads;0.0;0.0
11815;23;1.0;43.18152;21.663929;1.0;3;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;129308.82;1;565;many_ads;1.0;0.0
9452;101;2.0;45.49689;30.60036;5.0;2;5.0;1968;0.03869299;0;0;28;6533;1;1015.0;2;5;0;221071.45;0;97;normally_ads;0.0;1.0
10568;54;2.0;75.01285;61.477303;1.0;4;4.0;2016;0.006076152;0;0;30;5285;0;645.0;6;6;0;400617.12;1;37;few_ads;0.0;0.0
1854;52;1.0;42.526962;21.663929;1.0;17;17.0;2018;0.371149;0;0;34;7065;1;750.0;2;5;0;157866.28;1;143;normally_ads;0.0;1.0
7063;57;3.0;81.57115;48.26947;12.0;11;12.0;2005;0.13321534;0;0;49;11395;3;1406.0;3;4;1;305780.2;1;107;normally_ads;0.0;1.0
8126;63;1.0;41.132473;21.663929;8.0;9;9.0;1960;0.23861714;0;0;26;3889;6;705.0;3;6;0;257673.56;0;43;few_ads;0.0;0.0
3393;21;3.0;62.359623;48.815544;6.0;5;9.0;1974;0.19448927;0;0;47;8004;3;125.0;3;5;0;241677.55;0;165;normally_ads;0.0;1.0
12410;53;2.0;48.3642;32.752586;5.0;8;9.0;1969;0.049637258;0;0;34;7759;0;229.0;1;3;0;235038.05;0;174;normally_ads;0.0;1.0
11497;122;2.0;58.87741;33.952293;11.0;4;7.0;1999;0.03349371;0;0;66;10573;1;1322.0;3;8;0;270475.66;1;25;few_ads;0.0;0.0
8449;9;1.0;45.003483;21.663929;8.0;3;14.0;1996;0.16153175;0;0;25;5648;1;30.0;2;4;0;129912.87;1;294;normally_ads;0.0;1.0
16155;167;3.0;84.256546;56.400276;10.0;3;5.0;1958;0.05194206;0;0;17;4017;7;800.0;2;0;0;436112.34;1;20;few_ads;0.0;0.0
16658;45;2.0;38.79411;32.554848;6.0;6;12.0;1970;0.19578105;0;0;23;5212;6;1036.0;3;2;0;210048.31;0;116;normally_ads;0.0;1.0
14280;105;4.0;98.119576;72.351524;9.0;2;10.0;1940;0.040242765;0;0;25;3478;11;2729.0;3;1;0;448706.9;1;55;few_ads;0.0;0.0
8044;45;2.0;62.777103;32.554848;1.0;10;17.0;1977;0.19578105;0;0;23;5212;6;1036.0;3;2;0;332118.53;1;116;normally_ads;0.0;1.0
1795;98;1.0;37.673588;21.663929;7.0;8;9.0;1965;0.19578105;0;0;23;5212;6;3855.0;3;2;0;91587.375;1;21;few_ads;0.0;0.0
15606;6;2.0;52.413364;34.079483;9.0;7;17.0;2013;0.24320452;0;0;5;1564;0;540.0;0;0;0;168917.02;0;511;many_ads;1.0;0.0
332;102;3.0;57.103893;41.17227;5.0;2;5.0;1961;0.23861714;0;0;26;3889;6;705.0;3;6;0;269859.75;0;8;few_ads;0.0;0.0
10543;100;2.0;58.364513;39.25541;7.0;6;8.0;1957;0.20014681;0;0;23;3975;8;770.0;2;0;0;346490.88;1;25;few_ads;0.0;0.0
515;58;3.0;60.07516;45.663662;6.0;7;9.0;1969;0.050755568;0;0;24;5469;1;145.0;0;1;0;248753.34;0;179;normally_ads;0.0;1.0
7527;124;2.0;40.07594;32.554848;5.0;5;5.0;1962;0.12209035;0;0;29;6566;7;1894.0;4;0;0;208049.05;0;43;few_ads;0.0;0.0
239;6;1.0;39.705914;21.663929;6.0;16;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;114672.766;0;511;many_ads;1.0;0.0
8634;23;3.0;67.18484;43.91878;15.0;12;12.0;2017;0.03465608;0;0;0;168;0;1406.0;0;0;0;127910.75;0;565;many_ads;1.0;0.0
8112;105;2.0;45.17073;33.085747;5.0;7;7.0;1965;0.040242765;0;0;25;3478;11;2729.0;3;1;0;183945.03;0;55;few_ads;0.0;0.0
14531;6;2.0;62.056786;32.554848;6.0;15;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;180371.02;0;511;many_ads;1.0;0.0
11969;1;1.0;66.48751;21.663929;10.0;15;20.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;194537.95;1;652;many_ads;1.0;0.0
9264;9;2.0;54.84616;30.894747;9.0;9;14.0;2010;0.16153175;0;0;25;5648;1;30.0;2;4;0;199502.2;0;294;normally_ads;0.0;1.0
524;8;1.0;39.584457;21.663929;9.0;10;12.0;1970;0.4581745;0;1;26;4439;1;1130.0;1;5;0;162543.98;0;142;normally_ads;0.0;1.0
10776;63;1.0;40.711075;22.664124;8.0;10;17.0;1992;0.23861714;0;0;26;3889;6;705.0;3;6;0;261337.77;0;43;few_ads;0.0;0.0
2852;62;1.0;47.762466;21.663929;1.0;4;4.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;118003.29;1;247;normally_ads;0.0;1.0
11313;106;3.0;77.20799;48.27754;10.0;12;22.0;1990;0.24603155;0;1;22;3151;4;2715.0;3;3;0;299204.8;0;10;few_ads;0.0;0.0
15340;61;1.0;38.5113;21.663929;6.0;5;12.0;1978;0.30032253;0;0;52;10311;6;80.0;1;9;0;128417.94;0;118;normally_ads;0.0;1.0
2528;9;2.0;53.082928;30.67264;8.0;10;22.0;1988;0.13624443;0;0;11;2370;0;1130.0;0;1;0;197625.11;0;294;normally_ads;0.0;1.0
2718;23;2.0;54.16403;32.554848;1.0;10;12.0;1977;0.03465608;0;0;0;168;0;1406.0;0;0;0;110508.445;0;565;many_ads;1.0;0.0
6970;27;2.0;65.8451;32.554848;1.0;9;17.0;2015;0.072157584;0;0;2;629;1;262.0;0;0;1;229921.81;1;851;many_ads;1.0;0.0
13327;27;2.0;85.664276;42.740025;15.0;1;3.0;2013;0.07542368;0;0;11;3097;0;262.0;0;0;0;186144.53;1;851;many_ads;1.0;0.0
13171;85;2.0;56.05035;32.554848;1.0;3;3.0;1977;0.072157584;0;0;2;629;1;645.0;0;0;1;133563.25;1;76;normally_ads;0.0;1.0
729;58;2.0;45.118603;33.75901;5.0;8;12.0;1968;0.050755568;0;0;24;5469;1;145.0;0;1;0;227361.5;0;179;normally_ads;0.0;1.0
6700;168;2.0;59.385075;32.554848;9.0;2;5.0;1931;0.34107193;0;0;27;5664;48;2300.0;3;11;0;309988.25;0;11;few_ads;0.0;0.0
12614;4;4.0;98.66805;81.58385;14.0;7;18.0;2014;0.32701802;0;0;12;2270;23;2500.0;1;0;0;197302.23;0;11;few_ads;0.0;0.0
15128;27;1.0;40.49226;21.663929;10.0;16;18.0;2015;0.072157584;0;0;2;629;1;262.0;0;0;1;126580.51;0;851;many_ads;1.0;0.0
16782;34;2.0;76.43426;74.887764;1.0;23;23.0;2015;0.069753364;0;0;53;13670;4;800.0;1;11;0;423527.97;1;111;normally_ads;0.0;1.0
8724;77;2.0;46.602024;33.599716;6.0;4;12.0;1977;6.99893e-05;0;0;46;10309;1;240.0;1;16;0;228754.92;0;40;few_ads;0.0;0.0
801;92;2.0;42.370205;32.554848;5.0;6;6.0;1964;0.4605564;0;0;20;4386;14;1322.0;1;5;0;216130.83;0;12;few_ads;0.0;0.0
13744;163;3.0;71.97241;47.222202;7.0;9;12.0;1991;0.007658515;0;0;35;7077;56;2301.0;3;19;0;415613.56;1;14;few_ads;0.0;0.0
1866;62;3.0;83.23741;63.603096;1.0;5;17.0;2018;0.072157584;0;0;2;629;1;80.0;0;0;1;195491.31;0;247;normally_ads;0.0;1.0
10938;44;3.0;81.25377;46.288918;12.0;6;14.0;2005;0.23220508;0;0;24;4860;1;80.0;0;3;0;381565.16;1;104;normally_ads;0.0;1.0
6255;30;1.0;48.05701;21.663929;1.0;3;17.0;2017;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;130583.98;1;228;normally_ads;0.0;1.0
2911;1;2.0;63.31095;32.554848;1.0;17;20.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;229358.77;1;652;many_ads;1.0;0.0
1184;99;1.0;36.87669;21.663929;7.0;6;12.0;1976;0.012338886;0;0;35;5776;1;2078.0;2;4;0;152693.66;0;97;normally_ads;0.0;1.0
5982;101;2.0;42.32761;32.554848;5.0;2;5.0;1966;0.03869299;0;0;28;6533;1;1015.0;2;5;0;172197.4;0;97;normally_ads;0.0;1.0
8338;41;1.0;40.24776;21.663929;9.0;18;18.0;1981;0.1278116;0;0;28;7287;5;320.0;1;3;0;165869.61;1;87;normally_ads;0.0;1.0
16418;9;2.0;77.69954;32.554848;1.0;4;4.0;1977;0.16153175;0;0;25;5648;1;30.0;2;4;0;228956.2;1;294;normally_ads;0.0;1.0
15238;29;2.0;47.410793;31.52891;5.0;7;9.0;1969;0.06966034;0;0;31;6119;4;1547.0;1;2;0;204859.84;1;89;normally_ads;0.0;1.0
2897;62;3.0;107.01735;66.39263;16.0;14;17.0;2015;0.072157584;0;0;2;629;1;80.0;0;0;1;197862.16;1;247;normally_ads;0.0;1.0
